,DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,items
8843,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8844,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8845,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8846,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8847,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8848,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8849,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8850,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8851,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8852,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8853,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8854,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8855,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8856,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8857,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8858,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8859,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8860,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8861,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8862,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8863,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8864,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8865,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8866,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8867,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8868,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8869,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8870,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8871,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8872,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8873,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8874,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8875,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8876,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8877,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8878,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8879,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8880,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8881,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8882,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8883,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8884,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8885,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8886,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8887,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8888,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8889,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8890,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8891,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8892,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8893,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8894,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8895,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8896,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8897,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8898,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8899,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8900,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8901,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8902,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8903,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8904,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8905,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8906,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8907,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8908,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8909,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8910,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8911,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8912,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8913,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8914,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8915,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8916,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8917,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8918,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8919,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8920,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8921,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8922,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8923,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8924,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8925,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8926,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8927,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8928,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8929,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8930,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8931,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8932,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8933,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8934,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8935,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8936,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8937,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8938,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8939,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8940,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8941,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8942,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8943,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8944,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8945,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8946,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8947,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8948,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8949,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8950,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8951,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8952,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8953,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8954,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8955,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8956,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8957,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8958,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8959,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8960,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8961,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8962,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
8963,DeepDepth,ROGALAND,TyFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
