"SandstoneShale, BS175, HORDALAND, UtsiraFm, InterDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, HeimdalFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS85, ROGALAND, ListaFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, HighRHOB, MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, VaaleFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Limestone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, ROGALAND, TyFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
