WELL,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,SP,LITHO_CODE,LITHO_CONF
33_9-17,11.929700851,0.700425446,0.6782240272,153.67788696,0.4554807842,12.260546684,70.069107056,2.1112327576,-0.022,1793.6099854,438465.5625,6814165.5,-1767.174072,85.717544556,65000.0,2.0
33_9-17,12.068279266,0.7014228702,0.6986868978,152.07460022,0.4677116275,18.501829147,68.76802063,2.1115252972,-0.020339448,1793.7619629,438465.5625,6814165.5,-1767.325928,87.156745911,65000.0,2.0
33_9-17,12.139381409,0.7032604814,0.6985257864,151.26190186,0.4930617213,23.32570076,69.730041504,2.1262521744,-0.02,1793.9139404,438465.5625,6814165.5,-1767.477783,87.307815552,65000.0,2.0
33_9-17,12.23218441,0.7070878744,0.6894116998,150.94682312,0.5153170824,28.822868347,68.817985535,2.130140543,-0.022474885,1794.06604,438465.5625,6814165.5,-1767.629639,89.35610199,65000.0,2.0
33_9-17,12.353225708,0.7129039764,0.6825722456,149.75488281,0.5123658776,29.749700546,68.2943573,2.1009142399,-0.042729113,1794.2180176,438465.5625,6814165.5,-1767.781494,88.09147644,65000.0,2.0
33_9-17,12.614724159,0.7186490893,0.6804388165,149.32388306,0.5023884773,33.664398193,67.631561279,2.0219500065,-0.056016121,1794.3699951,438465.5625,6814165.5,-1767.933472,87.690284729,65000.0,2.0
33_9-17,12.877072334,0.7185427547,0.6790625453,149.22416687,0.5,40.886428833,68.101005554,1.9449481964,-0.062083684,1794.5219727,438465.5625,6814165.5,-1768.085327,88.129142761,65000.0,2.0
33_9-17,12.831228256,0.7093026042,0.6786999702,150.18258667,0.5226751566,68.880279541,69.21006012,1.8969396353,-0.053227998,1794.6739502,438465.5625,6814165.5,-1768.237183,88.627922058,65000.0,2.0
33_9-17,12.538023949,0.6949366331,0.6808835864,151.62947083,0.5149403811,86.350715637,69.923553467,1.9063763618,-0.050999999,1794.8259277,438465.5625,6814165.5,-1768.389038,88.185264587,65000.0,2.0
33_9-17,11.491527557,0.680778563,0.6875291467,153.1257782,0.5250104666,73.738380432,72.079536438,1.918779254,-0.042909808,1794.9780273,438465.5625,6814165.5,-1768.541016,88.750526428,65000.0,2.0
33_9-17,10.441724777,0.6710054278,0.7051262856,156.49067688,0.5000932217,40.12928772,77.469665527,1.9639406204,-0.028908247,1795.1300049,438465.5625,6814165.5,-1768.692871,91.056091309,65000.0,2.0
33_9-17,9.8984060287,0.6679999828,0.7282850742,171.28640747,0.482547909,20.671533585,80.599502563,2.0171020031,-0.016355539,1795.2819824,438465.5625,6814165.0,-1768.844849,90.445877075,65000.0,2.0
33_9-17,9.8084802628,0.6703615785,0.7416008711,176.03712463,0.4428820014,11.906633377,78.479278564,2.0789988041,-0.017203229,1795.43396,438465.53125,6814165.0,-1768.996704,90.927947998,65000.0,2.0
33_9-17,9.8645133972,0.6790874004,0.7434340715,176.08700562,0.4226010144,8.9925794601,74.926246643,2.1081082821,-0.017999999,1795.5859375,438465.53125,6814165.0,-1769.14856,91.25,65000.0,2.0
33_9-17,9.8827981949,0.6947754025,0.741725862,177.86891174,0.4199999869,8.8727054596,72.710159302,2.1211709976,-0.016409006,1795.7380371,438465.53125,6814165.0,-1769.300415,91.065734863,65000.0,2.0
33_9-17,9.8827981949,0.7162646055,0.7390697002,183.86245728,0.4273458421,11.337575912,72.204086304,2.1295156479,-0.01837923,1795.8900146,438465.53125,6814165.0,-1769.452271,90.265419006,65000.0,2.0
33_9-17,9.9057025909,0.7398196459,0.7364706993,187.995224,0.4300000072,14.054396629,70.998420715,2.1354978085,-0.018999999,1796.0419922,438465.53125,6814165.0,-1769.604248,90.0,65000.0,2.0
33_9-17,10.198952675,0.7623756528,0.7365292907,188.87289429,0.4227072895,14.717255592,70.015548706,2.1388230324,-0.023727596,1796.1939697,438465.53125,6814165.0,-1769.756104,94.557929993,65000.0,1.0
33_9-17,10.33310318,0.781294167,0.742102921,188.97262573,0.4127357006,15.596892357,68.132629395,2.132235527,-0.025,1796.3459473,438465.53125,6814165.0,-1769.908081,92.799453735,65000.0,1.0
33_9-17,10.010055542,0.7922524214,0.7554661036,190.53392029,0.4099999964,13.903867722,70.622055054,2.1226947308,-0.019521639,1796.4979248,438465.53125,6814165.0,-1770.059937,96.567687988,65000.0,1.0
33_9-17,9.9730110168,0.7963728309,0.7727906108,192.64787292,0.4388679266,12.298383713,72.038032532,2.1186566353,-0.014099038,1796.6500244,438465.53125,6814165.0,-1770.211792,93.448112488,65000.0,1.0
33_9-17,10.04151535,0.7951495647,0.7834071517,194.23518372,0.4643773139,10.296866417,73.023582458,2.1162309647,-0.010668061,1796.802002,438465.53125,6814165.0,-1770.363647,93.476882935,65000.0,1.0
33_9-17,10.054700851,0.7879571319,0.7849552631,195.61882019,0.4771638513,9.2152500153,73.912284851,2.1153566837,-0.008450244,1796.9539795,438465.53125,6814165.0,-1770.515625,93.354522705,65000.0,1.0
33_9-17,10.149461746,0.7751637101,0.7825593352,197.00245667,0.472864449,9.2420568466,73.991210938,2.1073081493,-0.008772003,1797.105957,438465.53125,6814165.0,-1770.66748,93.713554382,65000.0,1.0
33_9-17,10.215302467,0.7581177354,0.7779313326,196.68891907,0.4699999988,10.159291267,72.915336609,2.0954959393,-0.005152179,1797.2579346,438465.5,6814165.0,-1770.819336,94.355537415,65000.0,1.0
33_9-17,10.22659874,0.7388108969,0.7659887671,195.26679993,0.4770824909,12.642276764,72.411468506,2.087679863,-0.00169992,1797.4100342,438465.5,6814165.0,-1770.971191,94.854125977,65000.0,1.0
33_9-17,10.110784531,0.7192132473,0.7431386113,193.81193542,0.4800000191,15.304841042,75.462684631,2.0849826336,-0.00176425,1797.5620117,438465.5,6814165.0,-1771.123047,95.0,65000.0,1.0
33_9-17,10.013084412,0.7016801238,0.7154366374,193.92741394,0.4800000191,15.420456886,79.649612427,2.0781331062,-0.002,1797.7139893,438465.5,6814165.0,-1771.275024,95.702934265,65000.0,1.0
33_9-17,9.9702777863,0.6881292462,0.6919404864,194.67541504,0.4589867294,14.25847435,79.955673218,2.0723881721,0.0010357436,1797.8659668,438465.5,6814165.0,-1771.427002,93.898674011,65000.0,1.0
33_9-17,9.9990596771,0.6782051921,0.6769889593,195.318573,0.429071188,12.304349899,77.033599854,2.0800294876,0.000486641,1798.0179443,438465.5,6814165.0,-1771.578857,92.302375793,65000.0,1.0
33_9-17,10.042779922,0.6719602942,0.6702414751,195.56951904,0.4199999869,12.081349373,76.415397644,2.0819535255,0.0007538191,1798.1700439,438465.5,6814165.0,-1771.730713,91.304870605,65000.0,1.0
33_9-17,10.054700851,0.6700000167,0.6686230898,195.66923523,0.4338463247,13.201399803,74.28842926,2.0827615261,-0.002005462,1798.3220215,438465.5,6814165.0,-1771.882568,90.307685852,65000.0,1.0
33_9-17,10.054700851,0.6713650227,0.6718111038,194.73426819,0.4399999976,11.652013779,71.741027832,2.0747394562,-0.003,1798.473999,438465.5,6814165.0,-1772.034546,89.655090332,65000.0,1.0
33_9-17,10.054700851,0.6773872972,0.685744822,194.23124695,0.433124423,10.252361298,66.142127991,2.0798070431,-0.003746051,1798.6259766,438465.5,6814165.0,-1772.186401,89.5,65000.0,1.0
33_9-17,10.044016838,0.6883672476,0.7074232101,195.29560852,0.4436950386,9.817650795,66.409858704,2.0919115543,-0.010688795,1798.7779541,438465.5,6814165.0,-1772.338257,89.671188354,65000.0,1.0
33_9-17,9.969783783,0.7016679049,0.7231916189,196.27757263,0.4499999881,13.420672417,72.039726257,2.1009213924,-0.017444422,1798.9299316,438465.5,6814165.0,-1772.490112,90.261680603,65000.0,1.0
33_9-17,9.9640636444,0.7156288028,0.7283909321,197.65504456,0.4432055652,18.0611763,77.564682007,2.1037397385,-0.021213667,1799.0820313,438465.5,6814165.0,-1772.64209,89.310974121,65000.0,1.0
33_9-17,9.997718811,0.7302497625,0.7283230424,199.35076904,0.4332306981,19.701963425,80.245201111,2.0957090855,-0.024941692,1799.2340088,438465.46875,6814165.0,-1772.793945,88.75,65000.0,1.0
33_9-17,10.028899193,0.7462050319,0.7300223708,199.65275574,0.4232586622,19.701641083,79.401733398,2.0818903446,-0.02526742,1799.3859863,438465.46875,6814165.0,-1772.945923,88.918533325,65000.0,1.0
33_9-17,10.01807785,0.760550797,0.7395295501,199.28710938,0.4535807669,21.372686386,80.303108215,2.0776371956,-0.01769891,1799.5379639,438465.46875,6814165.0,-1773.097778,89.3358078,65000.0,1.0
33_9-17,9.976433754,0.7696000338,0.7567420602,198.92146301,0.4633117616,23.630332947,79.975662231,2.092012167,-0.01354546,1799.6899414,438465.46875,6814165.0,-1773.249634,88.998382568,65000.0,1.0
33_9-17,9.945309639,0.7733177543,0.7739274502,198.16702271,0.4733260274,23.380369186,80.853393555,2.1077284813,-0.013,1799.842041,438465.46875,6814165.0,-1773.401489,88.416847229,65000.0,1.0
33_9-17,9.9012050629,0.773999989,0.7841436267,197.21966553,0.4733648598,18.538730621,82.433364868,2.1121664047,-0.013722539,1799.9940186,438465.46875,6814165.0,-1773.553345,88.747634888,65000.0,1.0
33_9-17,9.8827981949,0.773999989,0.7872609496,197.36268616,0.4699999988,14.437184334,83.205490112,2.1132576466,-0.015439412,1800.1459961,438465.46875,6814165.0,-1773.705322,90.321975708,65000.0,1.0
33_9-17,9.9085359573,0.773999989,0.7850329876,197.36962891,0.4699999988,12.763731003,81.935180664,2.1136026382,-0.017434448,1800.2979736,438465.46875,6814165.0,-1773.857178,92.480957031,65000.0,1.0
33_9-17,9.9936313629,0.773999989,0.7782579064,197.02050781,0.4634432793,11.798749924,79.097541809,2.1122541428,-0.015142418,1800.4499512,438465.46875,6814165.0,-1774.009155,92.758247375,65000.0,1.0
33_9-17,10.046590805,0.7736953497,0.7712181211,196.37727356,0.4730683565,10.575651169,77.959159851,2.108202219,-0.011864269,1800.6019287,438465.46875,6814165.0,-1774.161011,91.029815674,65000.0,1.0
33_9-17,10.075000763,0.7708873749,0.7680891156,194.92884827,0.4734936059,8.565829277,78.059494019,2.0992429256,-0.008163657,1800.7540283,438465.46875,6814165.0,-1774.312866,89.599357605,65000.0,1.0
33_9-17,10.177087784,0.7624083161,0.7672759295,193.19822693,0.4570379257,6.7763309479,77.719932556,2.0975387096,-0.004880212,1800.9060059,438465.46875,6814165.0,-1774.464844,89.087974548,65000.0,1.0
33_9-17,10.22659874,0.7483667731,0.7670999765,192.7290802,0.4564532936,5.9019713402,79.43598938,2.1045725346,-0.004,1801.0579834,438465.4375,6814165.0,-1774.616699,89.96799469,65000.0,1.0
33_9-17,10.22659874,0.7282381058,0.7624076605,192.73573303,0.4600000083,6.3438186646,80.419654846,2.1141636372,-0.004701282,1801.2099609,438465.4375,6814165.0,-1774.768555,91.303482056,65000.0,1.0
33_9-17,10.141541481,0.705594182,0.747895658,193.10800171,0.4792005718,8.7613687515,83.215087891,2.1136677265,-0.005698466,1801.3619385,438465.4375,6814165.0,-1774.92041,91.910003662,65000.0,1.0
33_9-17,9.9194145203,0.6848036647,0.7281317711,193.74389648,0.483625263,13.065565109,83.457870483,2.1062364578,-0.012959681,1801.5140381,438465.4375,6814165.0,-1775.072266,92.796844482,65000.0,1.0
33_9-17,9.7409601212,0.6691414118,0.7098464966,193.70524597,0.4990412891,15.848856926,84.82964325,2.0869245529,-0.02154525,1801.6660156,438465.4375,6814165.0,-1775.224121,91.504547119,65000.0,1.0
33_9-17,9.6705827713,0.6608656049,0.6921579242,191.68513489,0.4910351932,15.038415909,85.430335999,2.0620753765,-0.027453268,1801.8179932,438465.4375,6814165.0,-1775.376099,89.70980072,65000.0,1.0
33_9-17,9.5874080658,0.6577188969,0.6763107777,187.45300293,0.4611180127,13.791506767,86.321296692,2.045924902,-0.037254155,1801.9699707,438465.4375,6814165.0,-1775.528076,90.508796692,65000.0,1.0
33_9-17,9.5420103073,0.6570000052,0.6678284407,182.46577454,0.4186576903,14.045755386,83.262245178,2.0430791378,-0.044426698,1802.1219482,438465.4375,6814165.0,-1775.679932,91.563423157,65000.0,1.0
33_9-17,9.5390987396,0.6570000052,0.6681218743,173.48538208,0.4062409103,14.61991787,79.43977356,2.0528244972,-0.040535331,1802.2739258,438465.4375,6814165.0,-1775.831787,91.593978882,65000.0,1.0
33_9-17,9.5390987396,0.6580919027,0.6764233112,166.77603149,0.4286459684,13.547062874,78.888458252,2.0765349865,-0.039360564,1802.4260254,438465.4375,6814165.0,-1775.983643,91.344619751,65000.0,1.0
33_9-17,9.5439271927,0.6639755368,0.6888059974,156.57521057,0.4647512138,12.327573776,79.279693604,2.0924026966,-0.038644459,1802.5780029,438465.4375,6814165.0,-1776.13562,92.023475647,65000.0,1.0
33_9-17,9.6094474792,0.676817894,0.6980518699,150.52215576,0.4738378227,12.357070923,81.223655701,2.1046664715,-0.034625139,1802.7299805,438465.4375,6814165.0,-1776.287476,93.578384399,65000.0,1.0
33_9-17,9.6724061966,0.6947734356,0.7027874589,149.97720337,0.4699999988,13.672504425,80.149391174,2.1136312485,-0.032327548,1802.881958,438465.4375,6814165.0,-1776.439331,94.25,65000.0,1.0
33_9-17,9.7018041611,0.7106234431,0.7085618377,149.65551758,0.4516635239,15.101099968,79.552223206,2.1107714176,-0.027312366,1803.0339355,438465.40625,6814165.0,-1776.591187,94.70841217,65000.0,1.0
33_9-17,9.7109022141,0.7185197473,0.7182776928,149.25654602,0.4460864663,16.675498962,80.937431335,2.0983877182,-0.023665719,1803.1860352,438465.40625,6814165.0,-1776.743042,93.934867859,65000.0,1.0
33_9-17,9.7109022141,0.7194859385,0.7259113193,150.11488342,0.4499999881,17.665330887,80.742614746,2.085007906,-0.02034259,1803.3380127,438465.40625,6814165.0,-1776.89502,93.098526001,65000.0,1.0
33_9-17,9.7109022141,0.7174908519,0.7268536687,151.7855835,0.4439666569,15.867985725,79.043334961,2.0804412365,-0.01701452,1803.4899902,438465.40625,6814165.0,-1777.046997,93.0,65000.0,1.0
33_9-17,9.7109022141,0.7152448893,0.7228568196,151.69924927,0.4279880822,12.283851624,73.93321991,2.0867261887,-0.012704788,1803.6419678,438465.40625,6814165.0,-1777.198853,93.150146484,65000.0,1.0
33_9-17,9.7296190262,0.7117527127,0.7174707055,151.28970337,0.4199999869,9.8868341446,71.996902466,2.0960028172,-0.012313026,1803.7939453,438465.40625,6814165.0,-1777.350708,94.296531677,65000.0,1.0
33_9-17,9.8258962631,0.7062709332,0.7138713002,151.43930054,0.4319057167,8.78495121,72.438972473,2.0988452435,-0.009077605,1803.9460449,438465.40625,6814165.0,-1777.502563,96.041748047,65000.0,1.0
33_9-17,9.9476413727,0.69880265,0.7111811638,150.96656799,0.4637082219,7.9324331284,73.497909546,2.1015412807,-0.004395205,1804.0980225,438465.40625,6814165.0,-1777.654419,96.305473328,65000.0,1.0
33_9-17,10.029074669,0.6905497909,0.7065191269,150.36401367,0.4682005048,7.0623435974,70.293289185,2.1091277599,-0.001702115,1804.25,438465.40625,6814165.0,-1777.806396,94.820045471,65000.0,1.0
33_9-17,10.054700851,0.6857611537,0.6998120546,149.8475647,0.4600000083,6.3157582283,69.959701538,2.1156020164,-0.000353832,1804.4019775,438465.40625,6814165.0,-1777.958252,92.678367615,65000.0,1.0
33_9-17,10.054700851,0.6850000024,0.6950460076,149.48306274,0.4600000083,5.8365769386,71.7240448,2.1252760887,-0.001930885,1804.5539551,438465.40625,6814165.0,-1778.110107,91.89616394,65000.0,1.0
33_9-17,10.054700851,0.6852335334,0.6961283088,149.57463074,0.4600000083,5.5691776276,73.023292542,2.1330702305,-0.004922575,1804.7059326,438465.40625,6814165.0,-1778.261963,92.727592468,65000.0,1.0
33_9-17,10.054700851,0.6862310767,0.7045838833,149.90286255,0.4657981992,5.5002326965,72.270515442,2.1400923729,-0.007914942,1804.8580322,438465.375,6814165.0,-1778.41394,93.105041504,65000.0,1.0
33_9-17,10.054700851,0.6872282028,0.7153864503,150.25190735,0.4757710397,5.5996856689,70.557533264,2.1422109604,-0.010906645,1805.0100098,438465.375,6814165.0,-1778.565918,93.577102661,65000.0,1.0
33_9-17,10.054700851,0.6882258058,0.7216533422,150.22764587,0.4800000191,5.8728337288,71.695579529,2.1366486549,-0.012633001,1805.1619873,438465.375,6814165.0,-1778.717773,92.994613647,65000.0,1.0
33_9-17,10.054700851,0.6894457936,0.7211558819,150.01423645,0.4857179224,6.2329063416,72.026283264,2.1278393269,-0.012369761,1805.3139648,438465.375,6814165.0,-1778.869629,92.392944336,65000.0,1.0
33_9-17,9.9835519791,0.6918818355,0.7152602673,149.86462402,0.4786161482,6.678091526,72.718185425,2.1180787086,-0.010116942,1805.4659424,438465.375,6814165.0,-1779.021484,92.073104858,65000.0,1.0
33_9-17,9.867726326,0.6960878968,0.7083311677,149.23352051,0.4813296497,7.602519989,74.962081909,2.1120305061,-0.01399943,1805.618042,438465.375,6814165.0,-1779.17334,91.183517456,65000.0,1.0
33_9-17,9.7586126328,0.7008612752,0.7050361037,148.82820129,0.4843612313,9.4761943817,75.831771851,2.1302793026,-0.009531539,1805.7700195,438465.375,6814165.0,-1779.325317,90.18611908,65000.0,1.0
33_9-17,9.7109022141,0.70463866,0.7078548074,148.87805176,0.4856117368,10.104189873,75.013458252,2.1955564022,-0.001282287,1805.9219971,438465.375,6814165.0,-1779.477173,89.188827515,65000.0,1.0
33_9-17,9.7109022141,0.7074200511,0.7188901901,148.84414673,0.5011712909,8.6624059677,71.889053345,2.2632424831,-0.001468231,1806.0739746,438465.375,6814165.0,-1779.629028,89.029281616,65000.0,1.0
33_9-17,9.7413053513,0.7096227407,0.7323815227,148.68882751,0.4933241308,6.851998806,70.778274536,2.2559502125,-0.010377615,1806.2259521,438465.375,6814165.0,-1779.781006,89.527931213,65000.0,1.0
33_9-17,9.8304395676,0.7130234838,0.7396810055,148.71061707,0.4634025097,5.7797694206,70.497238159,2.1877293587,-0.00949151,1806.3779297,438465.375,6814165.0,-1779.932861,90.579872131,65000.0,1.0
33_9-17,9.8827981949,0.7176068425,0.7411999702,148.91007996,0.4334834218,5.3097400665,71.924118042,2.1419351101,-0.009656923,1806.5300293,438465.375,6814165.0,-1780.084717,92.213470459,65000.0,1.0
33_9-17,9.8827981949,0.7203987837,0.7403780818,149.38356018,0.4309587181,5.2619862556,74.160949707,2.1394987106,-0.015640467,1806.6820068,438465.34375,6814165.0,-1780.236694,92.178092957,65000.0,1.0
33_9-17,9.8827981949,0.7220000029,0.7389360666,149.97283936,0.445456773,5.4492745399,76.716819763,2.1478013992,-0.019208346,1806.8339844,438465.34375,6814165.0,-1780.38855,90.817901611,65000.0,1.0
33_9-17,9.8827981949,0.7220000029,0.737485528,150.41719055,0.4554298818,5.537946701,78.223129272,2.1499855518,-0.019398564,1806.9859619,438465.34375,6814165.0,-1780.540405,89.164024353,65000.0,1.0
33_9-17,9.8827981949,0.7218083739,0.7365298271,150.54595947,0.4600000083,5.4814348221,80.571784973,2.1368176937,-0.017802283,1807.1379395,438465.34375,6814165.0,-1780.692261,87.574546814,65000.0,1.0
33_9-17,9.8827981949,0.7210000157,0.7362999916,150.01609802,0.4546232224,5.3543586731,81.569122314,2.1195328236,-0.011038751,1807.2900391,438465.34375,6814165.0,-1780.844116,87.53768158,65000.0,1.0
33_9-17,9.8827981949,0.7211863399,0.7371025681,148.58340454,0.4553505182,5.2658047676,81.10193634,2.1165821552,-0.004625821,1807.4420166,438465.34375,6814165.0,-1780.996094,87.732475281,65000.0,1.0
33_9-17,9.8827981949,0.722183466,0.740142405,146.31584167,0.4546763003,5.2921152115,79.661888123,2.1233654022,-0.00181837,1807.5939941,438465.34375,6814165.0,-1781.148071,88.298553467,65000.0,1.0
33_9-17,9.8827981949,0.7231810093,0.7445308566,145.23243713,0.4658921063,5.5098748207,78.46723938,2.1313319206,-0.002764693,1807.7459717,438465.34375,6814165.0,-1781.299927,89.39730072,65000.0,1.0
33_9-17,9.8827981949,0.724712491,0.7473378778,145.48176575,0.4694588482,5.7217516899,79.662208557,2.135158062,-0.005756516,1807.8979492,438465.34375,6814165.0,-1781.451782,89.222938538,65000.0,1.0
33_9-17,9.8827981949,0.7288793325,0.747790277,145.86221313,0.4600000083,5.6319561005,80.01750946,2.1343035698,-0.00874875,1808.0499268,438465.34375,6814165.0,-1781.603638,88.75,65000.0,1.0
33_9-17,9.8827981949,0.7336938381,0.7465565205,146.30870056,0.4495650232,5.4488062859,78.641281128,2.1336085796,-0.01,1808.2020264,438465.34375,6814165.0,-1781.755493,87.967376709,65000.0,1.0
33_9-17,9.8827981949,0.7371705174,0.7443541288,147.019104,0.4399999976,5.4735326767,75.937896729,2.1363954544,-0.011732807,1808.3540039,438465.34375,6814165.0,-1781.907471,86.471336365,65000.0,1.0
